device_timestamp_us,host_timestamp_utc,event_type,detector,state,envelope_voltage,marker_id,phase,trial,prescribed_intensity,message
5540635610,2026-09-16T21:16:27.144397+00:00,CONTRACTION_START,adaptive,ACTIVE,0.6211763305664063,,,,,
5541977687,2026-09-16T21:16:28.431706+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.013382840156555177,,,,,
5541978955,2026-09-16T21:16:28.449435+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.01360211181640625,,,,,
5548742883,2026-09-16T21:16:35.216181+00:00,CONTRACTION_START,fixed,ACTIVE,0.30557330322265625,,,,,
5548742902,2026-09-16T21:16:35.231990+00:00,CONTRACTION_START,adaptive,ACTIVE,0.30557330322265625,,,,,
5550700193,2026-09-16T21:16:37.248876+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.02138016700744629,,,,,
5550700211,2026-09-16T21:16:37.266765+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.02138016700744629,,,,,
5551103280,2026-09-16T21:16:37.586474+00:00,CONTRACTION_START,fixed,ACTIVE,0.08792526245117188,,,,,
5551103298,2026-09-16T21:16:37.605626+00:00,CONTRACTION_START,adaptive,ACTIVE,0.08792526245117188,,,,,
5552169076,2026-09-16T21:16:38.713548+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.043384094238281254,,,,,
5552169090,2026-09-16T21:16:38.728827+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.043384094238281254,,,,,
5561235802,2026-09-16T21:16:47.902866+00:00,CONTRACTION_START,adaptive,ACTIVE,0.07823568725585937,,,,,
5561314899,2026-09-16T21:16:47.950673+00:00,CONTRACTION_START,fixed,ACTIVE,0.09723100280761719,,,,,
5561616106,2026-09-16T21:16:48.309045+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.02509866714477539,,,,,
5561616124,2026-09-16T21:16:48.346192+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.02509866714477539,,,,,
5562888427,2026-09-16T21:16:49.333997+00:00,CONTRACTION_START,adaptive,ACTIVE,0.07947491455078125,,,,,
5562894325,2026-09-16T21:16:49.360119+00:00,CONTRACTION_START,fixed,ACTIVE,0.0816152801513672,,,,,
5563802695,2026-09-16T21:16:50.254631+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.03743706130981445,,,,,
5563802714,2026-09-16T21:16:50.287492+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.03743706130981445,,,,,
5606086924,2026-09-16T21:17:32.652358+00:00,CONTRACTION_START,fixed,ACTIVE,0.07817508697509766,,,,,
5607137086,2026-09-16T21:17:33.622816+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.043917190551757815,,,,,
5608683342,2026-09-16T21:17:35.187477+00:00,CONTRACTION_START,fixed,ACTIVE,0.08981298065185547,,,,,
5609033978,2026-09-16T21:17:35.435422+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.016066001892089843,,,,,
5612364791,2026-09-16T21:17:38.884488+00:00,CONTRACTION_START,fixed,ACTIVE,0.10957898712158204,,,,,
5612413902,2026-09-16T21:17:38.913318+00:00,CONTRACTION_START,adaptive,ACTIVE,0.2574075927734375,,,,,
5612579927,2026-09-16T21:17:39.156497+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.037348011016845706,,,,,
5612586922,2026-09-16T21:17:39.176899+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.03152227783203125,,,,,
5613968544,2026-09-16T21:17:40.445123+00:00,CONTRACTION_START,fixed,ACTIVE,1.56998095703125,,,,,
5613968563,2026-09-16T21:17:40.490484+00:00,CONTRACTION_START,adaptive,ACTIVE,1.56998095703125,,,,,
5614752692,2026-09-16T21:17:41.298451+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.023873273849487304,,,,,
5615153872,2026-09-16T21:17:41.620169+00:00,CONTRACTION_START,adaptive,ACTIVE,0.23954357910156251,,,,,
5616527138,2026-09-16T21:17:43.048241+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.036962825775146486,,,,,
5616583594,2026-09-16T21:17:43.093564+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.03263771438598633,,,,,
5616929546,2026-09-16T21:17:43.572202+00:00,CONTRACTION_START,adaptive,ACTIVE,0.1438347930908203,,,,,
5616984264,2026-09-16T21:17:43.602248+00:00,CONTRACTION_START,fixed,ACTIVE,0.15917625427246093,,,,,
5617937875,2026-09-16T21:17:44.573047+00:00,CONTRACTION_RELEASE,adaptive,REFRACTORY,0.03315179061889648,,,,,
5618014636,2026-09-16T21:17:44.611029+00:00,CONTRACTION_RELEASE,fixed,REFRACTORY,0.025124103546142577,,,,,
